Boundary Type,Boundary Name,Population 2016,Population Density 2016,Year opened,Aboriginal,Aboriginal Percent,Visible Minorities Numbers,Visible Minorities Percent,Visible Minorities Total Number,Visible Minorities Total Percent,Citizenship Numbers,Citizenship Percent,Education Numbers,Education Percent,Unemployment Rate,Period of Construction,Period of Construction Percent,Period of Construction Name,Household Type,Own vs Rent,Own vs Rent Percent,Bad Dwelling,Bad Dwelling Percent,Average and Median Household Income,Commuting Method,Commuting Method Percent,LIM-AT,LICO-AT
Neighbourhood,Templeton-Sinclair,6010,3578.0220146585784,1971,500,0.0831946755407654,"[1310, 445, 100, 20, 40, 15, 50, 0, 25, 10, 60, 15]","[0.6267942583732058, 0.21291866028708134, 0.04784688995215311, 0.009569377990430622, 0.019138755980861243, 0.007177033492822967, 0.023923444976076555, 0, 0.011961722488038277, 0.004784688995215311, 0.028708133971291867, 0.007177033492822967]",2090,0.34775374376039936,"[5570, 440]","[0.9267886855241264, 0.07321131447587355]","[890, 1560, 2550]","[0.178, 0.312, 0.51]",0.05,"[990, 725, 235]","[0.43043478260869567, 0.31521739130434784, 0.10217391304347827]","['1981 to 1990', '1961 to 1980', '2006 to 2010']","[1580, 725, 0]","[1585, 720]","[0.6876355748373102, 0.3123644251626898]",60,0.025974025974025976,"[87747, 72849]","[2310, 660]","[0.7777777777777778, 0.2222222222222222]",0.08492922564529559,0.07743547044129892
Neighbourhood,The Maples,14630,4981.527827434155,1971,1635,0.11175666438824335,"[4810, 2970, 315, 85, 180, 60, 0, 10, 30, 20, 240, 65]","[0.5475241889584519, 0.33807626636311894, 0.035856573705179286, 0.009675583380762664, 0.020489470688673878, 0.006829823562891292, 0, 0.0011383039271485487, 0.003414911781445646, 0.0022766078542970974, 0.02731929425156517, 0.007398975526465566]",8785,0.6004784688995215,"[10250, 4385]","[0.700375811411001, 0.299624188588999]","[2500, 3435, 5680]","[0.2152389151958674, 0.29573826947912185, 0.48902281532501074]",0.07,"[3260, 555, 300]","[0.7141292442497261, 0.12157721796276014, 0.06571741511500548]","['1961 to 1980', '1981 to 1990', '1991 to 2000']","[3225, 1300, 25]","[2915, 1645]","[0.6392543859649122, 0.3607456140350877]",185,0.04061470911086718,"[76742, 67453]","[4595, 2295]","[0.6669085631349783, 0.33309143686502174]",0.18824735223778613,0.14246668944311583
Neighbourhood,Transcona South,645,113.1091189097754,1971,65,0.10077519379844961,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",10,0.015503875968992248,"[635, 15]","[0.9769230769230769, 0.023076923076923078]","[75, 180, 285]","[0.1388888888888889, 0.3333333333333333, 0.5277777777777778]",0.08,"[105, 75, 25]","[0.4117647058823529, 0.29411764705882354, 0.09803921568627451]","['1961 to 1980', '1960 or before', '1981 to 1990']","[245, 0, 0]","[230, 15]","[0.9387755102040817, 0.061224489795918366]",20,0.08,"[102808, 84371]","[245, 60]","[0.8032786885245902, 0.19672131147540983]",0.09302325581395349,0.023255813953488372
Neighbourhood,Tuxedo,2245,952.7661411103948,1971,80,0.035634743875278395,"[35, 50, 15, 50, 10, 0, 25, 0, 0, 0, 15, 0]","[0.175, 0.25, 0.075, 0.25, 0.05, 0, 0.125, 0, 0, 0, 0.075, 0]",200,0.08908685968819599,"[2205, 40]","[0.9821826280623608, 0.017817371937639197]","[150, 350, 1395]","[0.079155672823219, 0.18469656992084432, 0.7361477572559367]",0.07,"[495, 305, 10]","[0.5963855421686747, 0.3674698795180723, 0.012048192771084338]","['1961 to 1980', '1960 or before', '1981 to 1990']","[825, 0, 0]","[690, 130]","[0.8414634146341463, 0.15853658536585366]",75,0.09090909090909091,"[256261, 153826]","[845, 185]","[0.8203883495145631, 0.17961165048543687]",0.017817371937639197,0.011135857461024499
Neighbourhood,Tuxedo Industrial,545,82.1946483893921,2016,20,0.03669724770642202,"[30, 40, 0, 25, 10, 25, 35, 25, 15, 0, 10, 0]","[0.13953488372093023, 0.18604651162790697, 0, 0.11627906976744186, 0.046511627906976744, 0.11627906976744186, 0.16279069767441862, 0.11627906976744186, 0.06976744186046512, 0, 0.046511627906976744, 0]",215,0.3944954128440367,"[380, 165]","[0.6972477064220184, 0.30275229357798167]","[40, 130, 285]","[0.08791208791208792, 0.2857142857142857, 0.6263736263736264]",0.06,"[265, 0, 0]","[1, 0, 0]","['2011 to 2016', '1960 or before', '1961 to 1980']","[10, 260, 0]","[60, 200]","[0.23076923076923078, 0.7692307692307693]",0,0.0,"[61559, 57475]","[240, 75]","[0.7619047619047619, 0.23809523809523808]",0.3119266055045872,0.30275229357798167
Neighbourhood,Tyndall Park,12560,4164.138676427196,1971,1195,0.09514331210191082,"[5105, 1650, 195, 210, 290, 120, 0, 0, 10, 10, 295, 65]","[0.6421383647798742, 0.20754716981132076, 0.024528301886792454, 0.026415094339622643, 0.03647798742138365, 0.01509433962264151, 0, 0, 0.0012578616352201257, 0.0012578616352201257, 0.03710691823899371, 0.008176100628930818]",7950,0.6329617834394905,"[10500, 2060]","[0.8359872611464968, 0.16401273885350318]","[2095, 3285, 4915]","[0.20349684312773192, 0.3190869354055367, 0.4774162214667314]",0.06,"[2010, 1360, 210]","[0.5367156208277704, 0.36315086782376504, 0.056074766355140186]","['1961 to 1980', '1981 to 1990', '1991 to 2000']","[3475, 275, 0]","[3150, 600]","[0.84, 0.16]",180,0.048,"[91601, 84198]","[4690, 1830]","[0.7193251533742331, 0.28067484662576686]",0.10943095901313171,0.08555511341026661
Neighbourhood,Valhalla,2855,4237.269269186073,1971,185,0.06479859894921192,"[50, 0, 80, 10, 0, 0, 0, 0, 0, 0, 15, 0]","[0.3225806451612903, 0, 0.5161290322580645, 0.06451612903225806, 0, 0, 0, 0, 0, 0, 0.0967741935483871, 0]",155,0.0542907180385289,"[2790, 60]","[0.9789473684210527, 0.021052631578947368]","[670, 930, 1140]","[0.24452554744525548, 0.33941605839416056, 0.41605839416058393]",0.06,"[1325, 275, 250]","[0.6416464891041163, 0.13317191283292978, 0.12106537530266344]","['1961 to 1980', '1960 or before', '1981 to 1990']","[35, 2030, 0]","[495, 1575]","[0.2391304347826087, 0.7608695652173914]",115,0.05569007263922518,"[53625, 42659]","[755, 310]","[0.7089201877934272, 0.29107981220657275]",0.13485113835376533,0.0840630472854641
Neighbourhood,Valley Gardens,8430,3588.96285359586,1971,1225,0.14531435349940686,"[385, 1255, 605, 95, 60, 185, 20, 0, 10, 10, 30, 65]","[0.14154411764705882, 0.46139705882352944, 0.22242647058823528, 0.034926470588235295, 0.022058823529411766, 0.06801470588235294, 0.007352941176470588, 0, 0.003676470588235294, 0.003676470588235294, 0.011029411764705883, 0.02389705882352941]",2720,0.32265717674970346,"[7290, 1140]","[0.8647686832740213, 0.13523131672597866]","[1310, 2410, 3145]","[0.1908230152949745, 0.3510560815731974, 0.4581209031318281]",0.08,"[2190, 490, 145]","[0.7145187601957586, 0.1598694942903752, 0.04730831973898858]","['1961 to 1980', '1981 to 1990', '1960 or before']","[2150, 905, 0]","[1920, 1140]","[0.6274509803921569, 0.37254901960784315]",160,0.05228758169934641,"[76004, 65944]","[2865, 1155]","[0.7126865671641791, 0.2873134328358209]",0.17842323651452283,0.14997036158861884
Neighbourhood,Varennes,1070,2618.883865962097,1971,185,0.17289719626168223,"[85, 0, 30, 55, 10, 10, 0, 0, 0, 0, 10, 20]","[0.38636363636363635, 0, 0.13636363636363635, 0.25, 0.045454545454545456, 0.045454545454545456, 0, 0, 0, 0, 0.045454545454545456, 0.09090909090909091]",220,0.205607476635514,"[1005, 65]","[0.9392523364485982, 0.06074766355140187]","[195, 300, 425]","[0.21195652173913043, 0.32608695652173914, 0.46195652173913043]",0.02,"[345, 75, 20]","[0.71875, 0.15625, 0.041666666666666664]","['1960 or before', '1961 to 1980', '1981 to 1990']","[390, 85, 0]","[355, 120]","[0.7473684210526316, 0.25263157894736843]",40,0.0851063829787234,"[73022, 61175]","[445, 195]","[0.6953125, 0.3046875]",0.06542056074766354,0.04205607476635514
Neighbourhood,Varsity View,2685,2182.2756949755644,1971,195,0.07262569832402235,"[10, 95, 45, 25, 30, 30, 0, 0, 0, 0, 10, 0]","[0.04081632653061224, 0.3877551020408163, 0.1836734693877551, 0.10204081632653061, 0.12244897959183673, 0.12244897959183673, 0, 0, 0, 0, 0.04081632653061224, 0]",245,0.09124767225325885,"[2510, 170]","[0.9365671641791045, 0.06343283582089553]","[230, 700, 1325]","[0.10199556541019955, 0.31042128603104213, 0.5875831485587583]",0.06,"[555, 215, 135]","[0.4889867841409692, 0.1894273127753304, 0.11894273127753303]","['1961 to 1980', '1960 or before', '1981 to 1990']","[915, 215, 0]","[865, 275]","[0.7587719298245614, 0.2412280701754386]",85,0.07488986784140969,"[99531, 87023]","[1090, 330]","[0.7676056338028169, 0.2323943661971831]",0.10261194029850747,0.06902985074626866
Neighbourhood,Vialoux,950,1720.394278149725,1971,75,0.07894736842105263,"[15, 15, 10, 0, 0, 0, 15, 0, 15, 0, 0, 10]","[0.1875, 0.1875, 0.125, 0, 0, 0, 0.1875, 0, 0.1875, 0, 0, 0.125]",80,0.08421052631578947,"[885, 65]","[0.9315789473684211, 0.06842105263157895]","[130, 250, 445]","[0.15757575757575756, 0.30303030303030304, 0.5393939393939394]",0.07,"[325, 60, 50]","[0.6632653061224489, 0.12244897959183673, 0.10204081632653061]","['1961 to 1980', '1981 to 1990', '1960 or before']","[215, 280, 0]","[230, 265]","[0.46464646464646464, 0.5353535353535354]",20,0.04040404040404041,"[82958, 53249]","[330, 120]","[0.7333333333333333, 0.26666666666666666]",0.21052631578947367,0.2
Neighbourhood,Victoria Crescent,525,687.3527101335428,1971,25,0.047619047619047616,"[0, 15, 10, 0, 0, 20, 0, 0, 0, 0, 10, 0]","[0, 0.2727272727272727, 0.18181818181818182, 0, 0, 0.36363636363636365, 0, 0, 0, 0, 0.18181818181818182, 0]",55,0.10476190476190476,"[525, 10]","[0.9813084112149533, 0.018691588785046728]","[45, 75, 310]","[0.10465116279069768, 0.1744186046511628, 0.7209302325581395]",0.0,"[110, 75, 0]","[0.5945945945945946, 0.40540540540540543, 0]","['1961 to 1980', '1960 or before', '1981 to 1990']","[195, 0, 0]","[185, 10]","[0.9487179487179487, 0.05128205128205128]",15,0.075,"[323285, 135136]","[205, 55]","[0.7884615384615384, 0.21153846153846154]",0.01904761904761905,0.01904761904761905
Neighbourhood,Victoria West,2705,3184.7621200508147,1971,430,0.15896487985212568,"[170, 0, 25, 10, 10, 55, 25, 0, 0, 10, 0, 0]","[0.5573770491803278, 0, 0.08196721311475409, 0.03278688524590164, 0.03278688524590164, 0.18032786885245902, 0.08196721311475409, 0, 0, 0.03278688524590164, 0, 0]",305,0.11275415896487985,"[2490, 210]","[0.9222222222222223, 0.07777777777777778]","[445, 855, 875]","[0.2045977011494253, 0.3931034482758621, 0.40229885057471265]",0.09,"[910, 130, 35]","[0.7913043478260869, 0.11304347826086956, 0.030434782608695653]","['1960 or before', '1961 to 1980', '2006 to 2010']","[975, 170, 0]","[935, 215]","[0.8130434782608695, 0.18695652173913044]",140,0.12121212121212122,"[73285, 66962]","[995, 285]","[0.77734375, 0.22265625]",0.10905730129390019,0.06469500924214418
Neighbourhood,Vista,1440,2966.2710265357664,1971,120,0.08333333333333334,"[30, 205, 30, 50, 0, 10, 20, 0, 30, 20, 0, 10]","[0.07407407407407407, 0.5061728395061729, 0.07407407407407407, 0.12345679012345678, 0, 0.024691358024691357, 0.04938271604938271, 0, 0.07407407407407407, 0.04938271604938271, 0, 0.024691358024691357]",405,0.28125,"[1270, 170]","[0.8819444444444444, 0.11805555555555555]","[195, 375, 640]","[0.16115702479338842, 0.30991735537190085, 0.5289256198347108]",0.05,"[350, 120, 40]","[0.6481481481481481, 0.2222222222222222, 0.07407407407407407]","['1961 to 1980', '1981 to 1990', '1960 or before']","[515, 25, 0]","[490, 50]","[0.9074074074074074, 0.09259259259259259]",30,0.05555555555555555,"[96322, 80621]","[540, 155]","[0.7769784172661871, 0.22302158273381295]",0.041811846689895474,0.03484320557491289
Neighbourhood,Waverley Heights,5180,2530.1826860282627,1976,420,0.08108108108108109,"[100, 840, 325, 440, 55, 55, 15, 50, 90, 0, 115, 0]","[0.047961630695443645, 0.4028776978417266, 0.15587529976019185, 0.21103117505995203, 0.026378896882494004, 0.026378896882494004, 0.007194244604316547, 0.023980815347721823, 0.04316546762589928, 0, 0.05515587529976019, 0]",2085,0.4025096525096525,"[4300, 880]","[0.8301158301158301, 0.16988416988416988]","[545, 1435, 2455]","[0.12288613303269448, 0.32356257046223225, 0.5535512965050733]",0.08,"[1430, 270, 85]","[0.7688172043010753, 0.14516129032258066, 0.0456989247311828]","['1961 to 1980', '1981 to 1990', '1991 to 2000']","[1735, 130, 0]","[1510, 355]","[0.8096514745308311, 0.1903485254691689]",135,0.07258064516129033,"[90456, 83154]","[1950, 695]","[0.7372400756143668, 0.26275992438563334]",0.15169082125603864,0.13816425120772946
Neighbourhood,Wellington Crescent,1655,1703.0007799846474,1971,125,0.07552870090634442,"[15, 50, 20, 10, 0, 25, 10, 0, 10, 0, 0, 0]","[0.10714285714285714, 0.35714285714285715, 0.14285714285714285, 0.07142857142857142, 0, 0.17857142857142858, 0.07142857142857142, 0, 0.07142857142857142, 0, 0, 0]",140,0.08459214501510574,"[1570, 80]","[0.9515151515151515, 0.048484848484848485]","[90, 335, 930]","[0.06642066420664207, 0.24723247232472326, 0.6863468634686347]",0.02,"[540, 25, 15]","[0.864, 0.04, 0.024]","['1960 or before', '1961 to 1980', '1981 to 1990']","[560, 55, 0]","[510, 110]","[0.8225806451612904, 0.1774193548387097]",80,0.13008130081300814,"[341502, 153349]","[730, 175]","[0.8066298342541437, 0.19337016574585636]",0.030303030303030304,0.05757575757575758
Neighbourhood,West Alexander,3970,2843.022885260036,1971,845,0.2128463476070529,"[1025, 155, 565, 90, 180, 25, 60, 0, 15, 10, 140, 0]","[0.45253863134657835, 0.0684326710816777, 0.24944812362030905, 0.039735099337748346, 0.07947019867549669, 0.011037527593818985, 0.026490066225165563, 0, 0.006622516556291391, 0.004415011037527594, 0.06181015452538632, 0]",2265,0.570528967254408,"[3005, 965]","[0.756926952141058, 0.24307304785894207]","[1030, 920, 1090]","[0.33881578947368424, 0.3026315789473684, 0.35855263157894735]",0.11,"[885, 290, 110]","[0.6167247386759582, 0.20209059233449478, 0.07665505226480836]","['1960 or before', '1961 to 1980', '1981 to 1990']","[640, 805, 10]","[490, 945]","[0.34146341463414637, 0.6585365853658537]",200,0.1388888888888889,"[51573, 41022]","[735, 765]","[0.49, 0.5100000000000001]",0.4047919293820933,0.3291298865069357
Neighbourhood,West Broadway,5010,7429.442539712668,1971,1160,0.2315369261477046,"[135, 110, 570, 65, 40, 60, 135, 95, 0, 0, 20, 10]","[0.10887096774193548, 0.08870967741935484, 0.4596774193548387, 0.05241935483870968, 0.03225806451612903, 0.04838709677419355, 0.10887096774193548, 0.07661290322580645, 0, 0, 0.016129032258064516, 0.008064516129032258]",1240,0.24750499001996007,"[4255, 760]","[0.8484546360917248, 0.15154536390827517]","[810, 1290, 2285]","[0.1847206385404789, 0.29418472063854045, 0.5210946408209807]",0.09,"[1825, 735, 165]","[0.6175972927241963, 0.24873096446700507, 0.05583756345177665]","['1960 or before', '1961 to 1980', '1981 to 1990']","[230, 2720, 0]","[250, 2710]","[0.08445945945945946, 0.9155405405405406]",405,0.13682432432432431,"[37279, 30527]","[910, 1710]","[0.3473282442748092, 0.6526717557251908]",0.4660678642714571,0.4301397205588822
Neighbourhood,West Wolseley,305,1310.5878308697147,1971,20,0.06557377049180328,"[55, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0]","[0.7333333333333333, 0, 0, 0, 0, 0, 0.13333333333333333, 0, 0, 0.13333333333333333, 0, 0]",75,0.2459016393442623,"[275, 30]","[0.9016393442622951, 0.09836065573770492]","[55, 60, 185]","[0.18333333333333332, 0.2, 0.6166666666666667]",0.0,"[60, 50, 45]","[0.3157894736842105, 0.2631578947368421, 0.23684210526315788]","['1960 or before', '1961 to 1980', '1981 to 1990']","[35, 160, 0]","[95, 100]","[0.48717948717948717, 0.5128205128205128]",10,0.05263157894736842,"[52400, 34240]","[65, 95]","[0.40625, 0.59375]",0.2786885245901639,0.09836065573770492
Neighbourhood,Westdale,4540,2696.781919443441,1971,640,0.1409691629955947,"[90, 110, 105, 20, 55, 40, 20, 0, 0, 20, 20, 0]","[0.1875, 0.22916666666666666, 0.21875, 0.041666666666666664, 0.11458333333333333, 0.08333333333333333, 0.041666666666666664, 0, 0, 0.041666666666666664, 0.041666666666666664, 0]",480,0.10572687224669604,"[4205, 330]","[0.9272326350606395, 0.07276736493936053]","[550, 1260, 1990]","[0.14473684210526316, 0.33157894736842103, 0.5236842105263158]",0.06,"[1610, 65, 60]","[0.8609625668449198, 0.034759358288770054, 0.03208556149732621]","['1961 to 1980', '1960 or before', '1981 to 1990']","[1525, 350, 0]","[1370, 500]","[0.732620320855615, 0.26737967914438504]",185,0.09893048128342247,"[79096, 69618]","[1770, 555]","[0.7612903225806451, 0.23870967741935484]",0.1277533039647577,0.10022026431718062
Neighbourhood,Weston,6235,4345.898684450814,1971,1795,0.28789093825180434,"[2205, 10, 195, 20, 100, 35, 0, 10, 0, 10, 175, 0]","[0.7989130434782609, 0.0036231884057971015, 0.07065217391304347, 0.007246376811594203, 0.036231884057971016, 0.012681159420289856, 0, 0.0036231884057971015, 0, 0.0036231884057971015, 0.06340579710144928, 0]",2760,0.44266238973536487,"[5365, 870]","[0.8604651162790697, 0.13953488372093023]","[1405, 1330, 1975]","[0.29830148619957536, 0.2823779193205945, 0.41932059447983017]",0.09,"[1495, 440, 100]","[0.682648401826484, 0.2009132420091324, 0.045662100456621]","['1960 or before', '1961 to 1980', '1981 to 1990']","[1670, 510, 0]","[1195, 990]","[0.5469107551487414, 0.45308924485125857]",360,0.1651376146788991,"[56806, 49502]","[1615, 1030]","[0.610586011342155, 0.389413988657845]",0.3151563753007217,0.25340817963111467
Neighbourhood,Westwood,7095,2559.124984850846,1971,490,0.06906272022551092,"[180, 185, 45, 95, 25, 20, 10, 0, 0, 30, 10, 30]","[0.2857142857142857, 0.29365079365079366, 0.07142857142857142, 0.15079365079365079, 0.03968253968253968, 0.031746031746031744, 0.015873015873015872, 0, 0, 0.047619047619047616, 0.015873015873015872, 0.047619047619047616]",630,0.08879492600422834,"[6825, 270]","[0.9619450317124736, 0.03805496828752643]","[760, 1940, 3345]","[0.12572373862696443, 0.32092638544251445, 0.5533498759305211]",0.05,"[2255, 325, 65]","[0.8155515370705244, 0.11754068716094032, 0.023508137432188065]","['1961 to 1980', '1960 or before', '1991 to 2000']","[2555, 195, 0]","[2485, 275]","[0.9003623188405797, 0.09963768115942029]",175,0.06352087114337568,"[109819, 95486]","[2870, 645]","[0.8165007112375533, 0.18349928876244667]",0.04301833568406206,0.04090267983074753
Neighbourhood,Whyte Ridge,7690,2719.803636543692,1986,385,0.05006501950585176,"[200, 440, 195, 420, 70, 45, 20, 150, 0, 55, 30, 20]","[0.12158054711246201, 0.2674772036474164, 0.11854103343465046, 0.2553191489361702, 0.0425531914893617, 0.02735562310030395, 0.0121580547112462, 0.0911854103343465, 0, 0.03343465045592705, 0.0182370820668693, 0.0121580547112462]",1645,0.21391417425227569,"[7105, 585]","[0.923927178153446, 0.07607282184655396]","[655, 1595, 4095]","[0.10323089046493301, 0.25137903861308114, 0.6453900709219859]",0.05,"[1045, 780, 345]","[0.4230769230769231, 0.3157894736842105, 0.1396761133603239]","['1991 to 2000', '1981 to 1990', '2001 to 2005']","[2365, 85, 0]","[2300, 165]","[0.9330628803245437, 0.06693711967545639]",70,0.028397565922920892,"[151060, 129024]","[3495, 670]","[0.8391356542617047, 0.1608643457382953]",0.06697009102730819,0.05786736020806242
Neighbourhood,Wildwood,1130,885.4106268080399,1971,70,0.061946902654867256,"[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",10,0.008849557522123894,"[1110, 20]","[0.9823008849557522, 0.017699115044247787]","[75, 175, 690]","[0.0797872340425532, 0.18617021276595744, 0.7340425531914894]",0.03,"[390, 15, 0]","[0.9629629629629629, 0.037037037037037035, 0]","['1960 or before', '1961 to 1980', '1981 to 1990']","[415, 0, 0]","[405, 10]","[0.9759036144578314, 0.024096385542168676]",10,0.024390243902439025,"[196974, 121349]","[450, 120]","[0.7894736842105263, 0.21052631578947367]",0.022222222222222223,0.02666666666666667
Neighbourhood,Wilkes South,610,26.088155126499966,1971,50,0.0819672131147541,"[10, 15, 0, 20, 0, 0, 0, 20, 0, 0, 10, 0]","[0.13333333333333333, 0.2, 0, 0.26666666666666666, 0, 0, 0, 0.26666666666666666, 0, 0, 0.13333333333333333, 0]",75,0.12295081967213115,"[595, 20]","[0.967479674796748, 0.032520325203252036]","[70, 85, 340]","[0.1414141414141414, 0.1717171717171717, 0.6868686868686869]",0.03,"[55, 35, 35]","[0.24444444444444444, 0.15555555555555556, 0.15555555555555556]","['2001 to 2005', '1961 to 1980', '1991 to 2000']","[220, 0, 0]","[215, 10]","[0.9555555555555556, 0.044444444444444446]",10,0.045454545454545456,"[127807, 114341]","[265, 30]","[0.8983050847457628, 0.1016949152542373]",0.08196721311475409,0.06557377049180328
Neighbourhood,William Whyte,6260,5391.1466348824415,1971,2530,0.4041533546325879,"[1420, 50, 255, 65, 220, 95, 40, 40, 0, 0, 35, 10]","[0.6367713004484304, 0.02242152466367713, 0.11434977578475336, 0.02914798206278027, 0.09865470852017937, 0.042600896860986545, 0.017937219730941704, 0.017937219730941704, 0, 0, 0.01569506726457399, 0.004484304932735426]",2230,0.3562300319488818,"[5410, 850]","[0.8642172523961661, 0.13578274760383385]","[1910, 1310, 1485]","[0.4059511158342189, 0.2784272051009564, 0.31562167906482463]",0.13,"[1560, 375, 130]","[0.6782608695652174, 0.16304347826086957, 0.05652173913043478]","['1960 or before', '1961 to 1980', '1981 to 1990']","[1390, 865, 40]","[925, 1370]","[0.40305010893246185, 0.5969498910675382]",415,0.18043478260869567,"[44564, 35301]","[1105, 950]","[0.537712895377129, 0.46228710462287104]",0.4768370607028754,0.384185303514377
Neighbourhood,Windsor Park,10050,2994.5231512395094,1971,1445,0.14378109452736318,"[390, 260, 435, 125, 70, 65, 65, 35, 0, 30, 110, 40]","[0.24, 0.16, 0.2676923076923077, 0.07692307692307693, 0.043076923076923075, 0.04, 0.04, 0.021538461538461538, 0, 0.018461538461538463, 0.06769230769230769, 0.024615384615384615]",1625,0.16169154228855723,"[9300, 750]","[0.9253731343283582, 0.07462686567164178]","[1425, 2785, 4105]","[0.1713770294648226, 0.3349368610944077, 0.4936861094407697]",0.06,"[1865, 1740, 250]","[0.4543239951278928, 0.4238733252131547, 0.06090133982947625]","['1961 to 1980', '1960 or before', '2006 to 2010']","[3335, 770, 0]","[3160, 945]","[0.7697929354445798, 0.23020706455542023]",350,0.0851581508515815,"[82524, 73998]","[3770, 1255]","[0.7502487562189055, 0.24975124378109453]",0.10497512437810945,0.08606965174129354
Neighbourhood,Wolseley,7805,4508.696498582693,1971,955,0.12235746316463805,"[80, 110, 95, 70, 15, 95, 20, 15, 10, 30, 15, 30]","[0.13675213675213677, 0.18803418803418803, 0.1623931623931624, 0.11965811965811966, 0.02564102564102564, 0.1623931623931624, 0.03418803418803419, 0.02564102564102564, 0.017094017094017096, 0.05128205128205128, 0.02564102564102564, 0.05128205128205128]",585,0.07495195387572069,"[7485, 325]","[0.9583866837387964, 0.041613316261203584]","[615, 1655, 4210]","[0.09490740740740741, 0.25540123456790126, 0.6496913580246914]",0.05,"[3110, 230, 100]","[0.8911174785100286, 0.0659025787965616, 0.02865329512893983]","['1960 or before', '1961 to 1980', '1981 to 1990']","[2025, 1455, 0]","[2100, 1385]","[0.6025824964131994, 0.39741750358680056]",645,0.18507890961262555,"[89750, 66111]","[2305, 2170]","[0.5150837988826815, 0.4849162011173184]",0.14157591287636132,0.14349775784753363
Neighbourhood,Woodhaven,900,1496.5678710158038,1971,75,0.08333333333333333,"[10, 0, 0, 10, 0, 20, 0, 0, 0, 0, 0, 0]","[0.25, 0, 0, 0.25, 0, 0.5, 0, 0, 0, 0, 0, 0]",40,0.044444444444444446,"[890, 10]","[0.9888888888888889, 0.011111111111111112]","[100, 210, 430]","[0.13513513513513514, 0.28378378378378377, 0.581081081081081]",0.08,"[265, 60, 10]","[0.7681159420289855, 0.17391304347826086, 0.028985507246376812]","['1960 or before', '1961 to 1980', '1991 to 2000']","[345, 0, 0]","[325, 20]","[0.9420289855072463, 0.057971014492753624]",50,0.14492753623188406,"[122601, 107914]","[325, 80]","[0.8024691358024691, 0.19753086419753085]",0.03888888888888889,0.022222222222222223
Neighbourhood,Worthington,5315,3609.5346043332074,1971,685,0.12888052681091253,"[210, 855, 345, 260, 60, 35, 10, 115, 20, 0, 40, 10]","[0.10714285714285714, 0.4362244897959184, 0.1760204081632653, 0.1326530612244898, 0.030612244897959183, 0.017857142857142856, 0.00510204081632653, 0.058673469387755105, 0.01020408163265306, 0, 0.02040816326530612, 0.00510204081632653]",1960,0.36876763875823143,"[4200, 1115]","[0.7902163687676388, 0.20978363123236124]","[755, 1295, 2315]","[0.1729667812142039, 0.29667812142038946, 0.5303550973654066]",0.08,"[1070, 600, 380]","[0.452431289640592, 0.2536997885835095, 0.160676532769556]","['1961 to 1980', '1960 or before', '1981 to 1990']","[955, 1410, 0]","[905, 1460]","[0.38266384778012685, 0.6173361522198731]",170,0.07188160676532769,"[57715, 48535]","[1695, 920]","[0.6481835564053537, 0.3518164435946463]",0.2916274694261524,0.2389463781749765
Neighbourhood,West Perimeter South,0,0,1971,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0]",0,"[0, 0, 0]","[0, 0, 0]","["""", """", """"]","[0, 0, 0]","[0, 0]","[0, 0]",0,0,"[0, 0]","[0, 0]","[0, 0]",0,0
Neighbourhood,Griffin,0,0,1971,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0]",0,"[0, 0, 0]","[0, 0, 0]","["""", """", """"]","[0, 0, 0]","[0, 0]","[0, 0]",0,0,"[0, 0]","[0, 0]","[0, 0]",0,0
Neighbourhood,The Forks,0,0,1971,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0]",0,"[0, 0, 0]","[0, 0, 0]","["""", """", """"]","[0, 0, 0]","[0, 0]","[0, 0]",0,0,"[0, 0]","[0, 0]","[0, 0]",0,0
Neighbourhood,Portage & Main,0,0,1971,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0]",0,"[0, 0, 0]","[0, 0, 0]","["""", """", """"]","[0, 0, 0]","[0, 0]","[0, 0]",0,0,"[0, 0]","[0, 0]","[0, 0]",0,0
Neighbourhood,Buffalo,0,0,1971,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0]",0,"[0, 0, 0]","[0, 0, 0]","["""", """", """"]","[0, 0, 0]","[0, 0]","[0, 0]",0,0,"[0, 0]","[0, 0]","[0, 0]",0,0
