"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-08","2021","06","08","","30.6","","12.7","","21.6","","0.0","","3.6","","","","","","0.0","","","","6","","31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-09","2021","06","09","","23.6","","16.9","","20.3","","0.0","","2.3","","","","","","33.8","","","","9","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-10","2021","06","10","","20.7","","16.5","","18.6","","0.0","","0.6","","","","","","0.0","","","","9","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-11","2021","06","11","","24.8","","16.4","","20.6","","0.0","","2.6","","","","","","0.8","","","","21","","76",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-12","2021","06","12","","27.0","","14.8","","20.9","","0.0","","2.9","","","","","","0.0","","","","28","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-13","2021","06","13","","27.5","","12.9","","20.2","","0.0","","2.2","","","","","","0.2","","","","32","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-14","2021","06","14","","27.6","","10.4","","19.0","","0.0","","1.0","","","","","","0.0","","","","1","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-15","2021","06","15","","28.5","","9.4","","19.0","","0.0","","1.0","","","","","","0.0","","","","14","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-16","2021","06","16","","31.9","","15.5","","23.7","","0.0","","5.7","","","","","","0.0","","","","13","","67",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-17","2021","06","17","","30.0","","13.0","","21.5","","0.0","","3.5","","","","","","0.0","","","","29","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-18","2021","06","18","","21.0","","10.7","","15.9","","2.1","","0.0","","","","","","0.0","","","","30","","51",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-19","2021","06","19","","23.4","","8.2","","15.8","","2.2","","0.0","","","","","","0.0","","","","21","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-20","2021","06","20","","19.8","","5.8","","12.8","","5.2","","0.0","","","","","","0.0","","","","35","","53",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-21","2021","06","21","","17.6","","1.9","","9.7","","8.3","","0.0","","","","","","0.0","","","","29","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-22","2021","06","22","","26.0","","9.1","","17.6","","0.4","","0.0","","","","","","0.0","","","","25","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-23","2021","06","23","","32.2","","14.4","","23.3","","0.0","","5.3","","","","","","0.0","","","","32","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-24","2021","06","24","","26.9","","10.7","","18.8","","0.0","","0.8","","","","","","0.0","","","","32","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-25","2021","06","25","","27.1","","14.2","","20.7","","0.0","","2.7","","","","","","0.0","","","","22","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-26","2021","06","26","","28.4","","13.6","","21.0","","0.0","","3.0","","","","","","0.0","","","","2","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-27","2021","06","27","","26.2","","10.2","","18.2","","0.0","","0.2","","","","","","0.0","","","","28","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-28","2021","06","28","","26.7","","10.8","","18.7","","0.0","","0.7","","","","","","0.0","","","","36","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-29","2021","06","29","","30.9","","9.3","","20.1","","0.0","","2.1","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-06-30","2021","06","30","","31.7","","16.7","","24.2","","0.0","","6.2","","","","","","0.1","","","","5","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-01","2021","07","01","","32.0","","13.5","","22.7","","0.0","","4.7","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-02","2021","07","02","","34.1","","15.6","","24.9","","0.0","","6.9","","","","","","0.0","","","","20","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-03","2021","07","03","","35.0","","21.2","","28.1","","0.0","","10.1","","","","","","0.0","","","","18","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-04","2021","07","04","","32.5","","17.0","","24.8","","0.0","","6.8","","","","","","0.4","","","","31","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-05","2021","07","05","","25.9","","13.1","","19.5","","0.0","","1.5","","","","","","0.0","","","","4","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-06","2021","07","06","","18.0","","7.8","","12.9","","5.1","","0.0","","","","","","0.0","","","","1","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-07","2021","07","07","","24.1","","6.2","","15.2","","2.8","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-08","2021","07","08","","26.5","","10.8","","18.6","","0.0","","0.6","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-09","2021","07","09","","29.4","","15.3","","22.3","","0.0","","4.3","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-10","2021","07","10","","33.9","","16.7","","25.3","","0.0","","7.3","","","","","","0.0","","","","30","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-11","2021","07","11","","35.5","","15.5","","25.5","","0.0","","7.5","","","","","","0.0","","","","22","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-12","2021","07","12","","29.1","","14.7","","21.9","","0.0","","3.9","","","","","","0.8","","","","20","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-13","2021","07","13","","26.6","","12.6","","19.6","","0.0","","1.6","","","","","","0.0","","","","4","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-14","2021","07","14","","28.7","","10.8","","19.7","","0.0","","1.7","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-15","2021","07","15","","31.2","","15.6","","23.4","","0.0","","5.4","","","","","","0.0","","","","19","","58",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-16","2021","07","16","","32.4","","17.7","","25.0","","0.0","","7.0","","","","","","0.2","","","","17","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-17","2021","07","17","","31.6","","17.3","","24.4","","0.0","","6.4","","","","","","0.0","","","","19","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-18","2021","07","18","","33.0","","16.8","","24.9","","0.0","","6.9","","","","","","0.0","","","","18","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-19","2021","07","19","","25.6","","16.1","","20.8","","0.0","","2.8","","","","","","0.3","","","","34","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-20","2021","07","20","","20.8","","16.8","","18.8","","0.0","","0.8","","","","","","3.6","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-21","2021","07","21","","26.1","","18.7","","22.4","","0.0","","4.4","","","","","","3.1","","","","13","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-22","2021","07","22","","30.6","","18.8","","24.7","","0.0","","6.7","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-23","2021","07","23","","32.3","","14.1","","23.2","","0.0","","5.2","","","","","","0.0","","","","31","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-24","2021","07","24","","29.8","","13.2","","21.5","","0.0","","3.5","","","","","","0.0","","","","30","","51",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-25","2021","07","25","","30.5","","13.7","","22.1","","0.0","","4.1","","","","","","0.0","","","","28","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-26","2021","07","26","","28.0","","14.6","","21.3","","0.0","","3.3","","","","","","0.1","","","","4","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-27","2021","07","27","","31.0","","10.9","","20.9","","0.0","","2.9","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-28","2021","07","28","","31.9","","12.9","","22.4","","0.0","","4.4","","","","","","0.0","","","","3","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-29","2021","07","29","","28.7","","10.2","","19.4","","0.0","","1.4","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-30","2021","07","30","","32.8","","14.2","","23.5","","0.0","","5.5","","","","","","0.0","","","","6","","53",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-07-31","2021","07","31","","27.2","","10.6","","18.9","","0.0","","0.9","","","","","","0.0","","","","2","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-01","2021","08","01","","27.8","","8.5","","18.2","","0.0","","0.2","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-02","2021","08","02","","31.3","","12.3","","21.8","","0.0","","3.8","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-03","2021","08","03","","33.9","","14.4","","24.2","","0.0","","6.2","","","","","","0.0","","","","23","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-04","2021","08","04","","26.7","","20.5","","23.6","","0.0","","5.6","","","","","","1.4","","","","18","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-05","2021","08","05","","21.6","","10.1","","15.9","","2.1","","0.0","","","","","","0.0","","","","33","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-06","2021","08","06","","25.6","","5.5","","15.6","","2.4","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-07","2021","08","07","","30.7","","13.8","","22.3","","0.0","","4.3","","","","","","0.0","","","","15","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-08","2021","08","08","","33.0","","18.3","","25.6","","0.0","","7.6","","","","","","0.0","","","","17","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-09","2021","08","09","","23.0","","17.1","","20.1","","0.0","","2.1","","","","","","19.6","","","","9","","74",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-10","2021","08","10","","26.2","","15.3","","20.7","","0.0","","2.7","","","","","","5.8","","","","26","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-11","2021","08","11","","25.3","","12.2","","18.8","","0.0","","0.8","","","","","","0.2","","","","32","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-12","2021","08","12","","19.3","","8.6","","13.9","","4.1","","0.0","","","","","","0.0","","","","29","","55",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-13","2021","08","13","","22.8","","5.7","","14.3","","3.7","","0.0","","","","","","0.0","","","","33","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-14","2021","08","14","","33.6","","12.5","","23.0","","0.0","","5.0","","","","","","0.0","","","","20","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-15","2021","08","15","","34.5","","17.6","","26.0","","0.0","","8.0","","","","","","0.0","","","","18","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-16","2021","08","16","","33.4","","22.2","","27.8","","0.0","","9.8","","","","","","0.0","","","","19","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-17","2021","08","17","","27.7","","18.4","","23.0","","0.0","","5.0","","","","","","0.0","","","","18","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-18","2021","08","18","","30.1","","18.0","","24.0","","0.0","","6.0","","","","","","0.0","","","","4","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-19","2021","08","19","","22.7","","15.8","","19.3","","0.0","","1.3","","","","","","0.0","","","","28","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-20","2021","08","20","","18.2","","14.4","","16.3","","1.7","","0.0","","","","","","65.7","","","","3","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-21","2021","08","21","","20.0","","11.1","","15.6","","2.4","","0.0","","","","","","4.8","","","","31","","62",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-22","2021","08","22","","23.6","","10.1","","16.8","","1.2","","0.0","","","","","","14.6","","","","16","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-23","2021","08","23","","18.5","","13.4","","16.0","","2.0","","0.0","","","","","","0.1","","","","28","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-24","2021","08","24","","20.0","","12.8","","16.4","","1.6","","0.0","","","","","","3.2","","","","9","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-25","2021","08","25","","19.2","","7.4","","13.3","","4.7","","0.0","","","","","","0.0","","","","33","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-26","2021","08","26","","18.9","","4.6","","11.7","","6.3","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-27","2021","08","27","","18.8","","10.8","","14.8","","3.2","","0.0","","","","","","13.0","","","","13","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-28","2021","08","28","","23.4","","15.8","","19.6","","0.0","","1.6","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-29","2021","08","29","","21.3","","11.8","","16.6","","1.4","","0.0","","","","","","0.0","","","","30","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-30","2021","08","30","","23.5","","8.5","","16.0","","2.0","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-08-31","2021","08","31","","25.7","","10.4","","18.0","","0.0","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-01","2021","09","01","","26.8","","15.1","","20.9","","0.0","","2.9","","","","","","0.0","","","","15","","51",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-02","2021","09","02","","22.0","","16.4","","19.2","","0.0","","1.2","","","","","","0.0","","","","18","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-03","2021","09","03","","23.6","","12.6","","18.1","","0.0","","0.1","","","","","","0.0","","","","29","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-04","2021","09","04","","21.5","","9.2","","15.3","","2.7","","0.0","","","","","","0.0","","","","30","","51",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-05","2021","09","05","","19.9","","8.8","","14.4","","3.6","","0.0","","","","","","0.0","","","","33","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-06","2021","09","06","","26.4","","12.9","","19.7","","0.0","","1.7","","","","","","0.0","","","","17","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-07","2021","09","07","","24.1","","10.7","","17.4","","0.6","","0.0","","","","","","0.0","","","","31","","67",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-08","2021","09","08","","22.4","","9.2","","15.8","","2.2","","0.0","","","","","","0.0","","","","33","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-09","2021","09","09","","22.6","","6.1","","14.3","","3.7","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-10","2021","09","10","","28.0","","10.2","","19.1","","0.0","","1.1","","","","","","0.7","","","","35","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-11","2021","09","11","","18.4","","6.4","","12.4","","5.6","","0.0","","","","","","0.0","","","","28","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-12","2021","09","12","","19.4","","9.2","","14.3","","3.7","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-13","2021","09","13","","22.2","","12.7","","17.5","","0.5","","0.0","","","","","","0.0","","","","16","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-14","2021","09","14","","22.1","","6.9","","14.5","","3.5","","0.0","","","","","","0.0","","","","29","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-15","2021","09","15","","23.7","","4.2","","13.9","","4.1","","0.0","","","","","","0.0","","","","17","","67",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-16","2021","09","16","","14.9","","7.1","","11.0","","7.0","","0.0","","","","","","9.1","","","","24","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-17","2021","09","17","","17.5","","6.9","","12.2","","5.8","","0.0","","","","","","0.0","","","","29","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-18","2021","09","18","","25.1","","7.3","","16.2","","1.8","","0.0","","","","","","0.0","","","","18","","61",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-19","2021","09","19","","28.8","","14.5","","21.6","","0.0","","3.6","","","","","","0.0","","","","18","","51",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-20","2021","09","20","","18.0","","4.5","","11.2","","6.8","","0.0","","","","","","2.4","","","","31","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-21","2021","09","21","","19.8","","2.7","","11.2","","6.8","","0.0","","","","","","0.4","","","","31","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-22","2021","09","22","","25.3","","5.9","","15.6","","2.4","","0.0","","","","","","0.0","","","","17","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-23","2021","09","23","","23.2","","8.5","","15.8","","2.2","","0.0","","","","","","0.0","","","","17","","53",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-24","2021","09","24","","15.2","","2.1","","8.6","","9.4","","0.0","","","","","","0.0","","","","31","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-25","2021","09","25","","24.8","","4.0","","14.4","","3.6","","0.0","","","","","","0.0","","","","28","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-26","2021","09","26","","21.4","","5.4","","13.4","","4.6","","0.0","","","","","","0.0","","","","1","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-27","2021","09","27","","24.7","","4.8","","14.7","","3.3","","0.0","","","","","","0.0","","","","16","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-28","2021","09","28","","29.5","","12.2","","20.8","","0.0","","2.8","","","","","","0.0","","","","15","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-29","2021","09","29","","31.5","","17.3","","24.4","","0.0","","6.4","","","","","","0.0","","","","16","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-09-30","2021","09","30","","22.6","","9.1","","15.8","","2.2","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-01","2021","10","01","","20.4","","5.0","","12.7","","5.3","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-02","2021","10","02","","22.7","","3.0","","12.9","","5.1","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-03","2021","10","03","","24.0","","2.6","","13.3","","4.7","","0.0","","","","","","0.0","","","","21","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-04","2021","10","04","","25.8","","3.1","","14.5","","3.5","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-05","2021","10","05","","29.7","","13.6","","21.7","","0.0","","3.7","","","","","","0.0","","","","17","","65",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-06","2021","10","06","","28.3","","14.7","","21.5","","0.0","","3.5","","","","","","0.0","","","","18","","51",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-07","2021","10","07","","26.0","","14.7","","20.3","","0.0","","2.3","","","","","","0.0","","","","19","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-08","2021","10","08","","17.7","","9.5","","13.6","","4.4","","0.0","","","","","","1.4","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-09","2021","10","09","","13.6","","8.5","","11.1","","6.9","","0.0","","","","","","0.6","","","","3","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-10","2021","10","10","","12.8","","10.3","","11.6","","6.4","","0.0","","","","","","23.4","","","","2","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-11","2021","10","11","","16.6","","1.9","","9.3","","8.7","","0.0","","","","","","0.0","","","","28","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-12","2021","10","12","","11.7","","-0.5","","5.6","","12.4","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-13","2021","10","13","","11.8","","3.7","","7.8","","10.2","","0.0","","","","","","11.6","","","","7","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-14","2021","10","14","","11.6","","6.3","","9.0","","9.0","","0.0","","","","","","1.9","","","","27","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-15","2021","10","15","","10.0","","2.5","","6.3","","11.7","","0.0","","","","","","0.9","","","","27","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-16","2021","10","16","","16.3","","0.8","","8.5","","9.5","","0.0","","","","","","0.0","","","","28","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-17","2021","10","17","","19.2","","0.3","","9.8","","8.2","","0.0","","","","","","0.0","","","","19","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-18","2021","10","18","","21.5","","6.6","","14.1","","3.9","","0.0","","","","","","0.0","","","","18","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-19","2021","10","19","","11.2","","-0.7","","5.3","","12.7","","0.0","","","","","","0.0","","","","36","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-20","2021","10","20","","6.2","","-4.5","","0.9","","17.1","","0.0","","","","","","0.0","","","","1","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-21","2021","10","21","","7.4","","-7.9","","-0.2","","18.2","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-22","2021","10","22","","5.4","","-5.6","","-0.1","","18.1","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-23","2021","10","23","","5.9","","-1.7","","2.1","","15.9","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-24","2021","10","24","","6.5","","-4.4","","1.1","","16.9","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-25","2021","10","25","","10.6","","-2.0","","4.3","","13.7","","0.0","","","","","","0.0","","","","14","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-26","2021","10","26","","11.8","","4.9","","8.3","","9.7","","0.0","","","","","","0.0","","","","15","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-27","2021","10","27","","9.5","","6.9","","8.2","","9.8","","0.0","","","","","","7.6","","","","14","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-28","2021","10","28","","9.7","","-0.6","","4.5","","13.5","","0.0","","","","","","0.0","","","","30","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-29","2021","10","29","","10.6","","-3.0","","3.8","","14.2","","0.0","","","","","","0.0","","","","16","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-30","2021","10","30","","10.3","","-1.6","","4.3","","13.7","","0.0","","","","","","0.5","","","","33","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-10-31","2021","10","31","","4.6","","0.4","","2.5","","15.5","","0.0","","","","","","1.4","","","","31","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-01","2021","11","01","","4.7","","-4.3","","0.2","","17.8","","0.0","","","","","","0.0","","","","34","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-02","2021","11","02","","4.3","","-2.9","","0.7","","17.3","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-03","2021","11","03","","7.4","","-7.5","","0.0","","18.0","","0.0","","","","","","0.0","","","","19","","31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-04","2021","11","04","","10.6","","-4.7","","3.0","","15.0","","0.0","","","","","","0.0","","","","17","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-05","2021","11","05","","10.2","","3.3","","6.8","","11.2","","0.0","","","","","","0.0","","","","19","","58",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-06","2021","11","06","","16.1","","1.9","","9.0","","9.0","","0.0","","","","","","0.0","","","","21","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-07","2021","11","07","","12.2","","0.5","","6.4","","11.6","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-08","2021","11","08","","10.3","","-1.4","","4.4","","13.6","","0.0","","","","","","0.0","","","","22","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-09","2021","11","09","","7.9","","-2.9","","2.5","","15.5","","0.0","","","","","","0.0","","","","22","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-10","2021","11","10","","4.0","","-4.1","","0.0","","18.0","","0.0","","","","","","14.3","","","","10","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-11","2021","11","11","","0.7","","-3.2","","-1.3","","19.3","","0.0","","","","","","13.1","","3","","36","","71",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-12","2021","11","12","","-1.5","","-5.6","","-3.6","","21.6","","0.0","","","","","","0.0","","4","","6","","69",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-13","2021","11","13","","-2.1","","-10.7","","-6.4","","24.4","","0.0","","","","","","4.4","","4","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-14","2021","11","14","","-4.2","","-13.1","","-8.7","","26.7","","0.0","","","","","","0.0","","10","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-15","2021","11","15","","-1.1","","-5.7","","-3.4","","21.4","","0.0","","","","","","0.1","","9","","13","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-16","2021","11","16","","2.6","","-1.2","","0.7","","17.3","","0.0","","","","","","0.6","","11","","14","","65",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-17","2021","11","17","","1.3","","-5.5","","-2.1","","20.1","","0.0","","","","","","0.3","","9","","21","","62",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-18","2021","11","18","","-3.0","","-9.7","","-6.4","","24.4","","0.0","","","","","","0.0","","9","","32","","55",""
"-97.25","49.92","WINNIPEG A CS","502S001","2021-11-19","2021","11","19","","-0.9","","-9.1","","-5.0","","23.0","","0.0","","","","","","0.0","","9","","17","","48",""
