"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-07","2022","06","07","","21.8","","5.6","","13.7","","4.3","","0.0","","","","","","0.0","","","","35","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-08","2022","06","08","","23.6","","5.0","","14.3","","3.7","","0.0","","","","","","0.0","","","","31","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-09","2022","06","09","","24.5","","4.9","","14.7","","3.3","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-10","2022","06","10","","25.6","","12.8","","19.2","","0.0","","1.2","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-11","2022","06","11","","27.3","","16.0","","21.6","","0.0","","3.6","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-12","2022","06","12","","20.3","","14.6","","17.5","","0.5","","0.0","","","","","","11.9","","","","15","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-13","2022","06","13","","27.0","","12.4","","19.7","","0.0","","1.7","","","","","","0.0","","","","10","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-14","2022","06","14","","23.3","","13.8","","18.6","","0.0","","0.6","","","","","","13.8","","","","12","","60",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-15","2022","06","15","","23.7","","12.1","","17.9","","0.1","","0.0","","","","","","6.6","","","","23","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-16","2022","06","16","","22.3","","12.4","","17.3","","0.7","","0.0","","","","","","0.0","","","","31","","53",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-17","2022","06","17","","25.0","","10.2","","17.6","","0.4","","0.0","","","","","","0.0","","","","13","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-18","2022","06","18","","28.3","","16.0","","22.1","","0.0","","4.1","","","","","","1.9","","","","16","","58",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-19","2022","06","19","","37.0","","22.0","","29.5","","0.0","","11.5","","","","","","0.0","","","","17","","66",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-20","2022","06","20","","30.6","","18.1","","24.3","","0.0","","6.3","","","","","","0.2","","","","23","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-21","2022","06","21","","20.5","","12.2","","16.3","","1.7","","0.0","","","","","","17.2","","","","31","","51",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-22","2022","06","22","","27.2","","9.9","","18.5","","0.0","","0.5","","","","","","0.0","","","","25","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-23","2022","06","23","","31.3","","19.5","","25.4","","0.0","","7.4","","","","","","0.2","","","","27","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-24","2022","06","24","","28.7","","16.1","","22.4","","0.0","","4.4","","","","","","55.7","","","","31","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-25","2022","06","25","","20.5","","11.5","","16.0","","2.0","","0.0","","","","","","5.6","","","","30","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-26","2022","06","26","","20.8","","10.9","","15.9","","2.1","","0.0","","","","","","0.0","","","","34","","67",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-27","2022","06","27","","28.2","","14.0","","21.1","","0.0","","3.1","","","","","","2.0","","","","29","","64",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-28","2022","06","28","","20.1","","12.3","","16.2","","1.8","","0.0","","","","","","0.0","","","","33","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-29","2022","06","29","","24.5","","10.5","","17.5","","0.5","","0.0","","","","","","0.0","","","","20","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-06-30","2022","06","30","","20.7","","13.2","","17.0","","1.0","","0.0","","","","","","0.1","","","","29","","53",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-01","2022","07","01","","21.6","","8.3","","14.9","","3.1","","0.0","","","","","","0.1","","","","32","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-02","2022","07","02","","22.5","","11.3","","16.9","","1.1","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-03","2022","07","03","","27.2","","13.8","","20.5","","0.0","","2.5","","","","","","6.1","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-04","2022","07","04","","20.1","","16.3","","18.2","","0.0","","0.2","","","","","","8.3","","","","4","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-05","2022","07","05","","25.9","","16.2","","21.1","","0.0","","3.1","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-06","2022","07","06","","27.3","","15.9","","21.6","","0.0","","3.6","","","","","","7.0","","","","1","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-07","2022","07","07","","23.4","","14.1","","18.8","","0.0","","0.8","","","","","","0.0","","","","36","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-08","2022","07","08","","26.9","","12.8","","19.8","","0.0","","1.8","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-09","2022","07","09","","29.7","","16.2","","23.0","","0.0","","5.0","","","","","","0.0","","","","20","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-10","2022","07","10","","25.8","","18.5","","22.1","","0.0","","4.1","","","","","","0.1","","","","31","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-11","2022","07","11","","25.6","","16.6","","21.1","","0.0","","3.1","","","","","","17.2","","","","31","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-12","2022","07","12","","25.1","","14.3","","19.7","","0.0","","1.7","","","","","","0.0","","","","30","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-13","2022","07","13","","27.5","","13.6","","20.6","","0.0","","2.6","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-14","2022","07","14","","23.2","","17.8","","20.5","","0.0","","2.5","","","","","","0.0","","","","17","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-15","2022","07","15","","29.4","","15.1","","22.2","","0.0","","4.2","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-16","2022","07","16","","27.2","","19.2","","23.2","","0.0","","5.2","","","","","","2.2","","","","20","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-17","2022","07","17","","32.0","","19.8","","25.9","","0.0","","7.9","","","","","","0.0","","","","17","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-18","2022","07","18","","30.1","","20.3","","25.2","","0.0","","7.2","","","","","","2.6","","","","28","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-19","2022","07","19","","25.5","","18.6","","22.0","","0.0","","4.0","","","","","","29.3","","","","18","","53",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-20","2022","07","20","","27.1","","13.4","","20.2","","0.0","","2.2","","","","","","0.0","","","","29","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-21","2022","07","21","","26.5","","13.9","","20.2","","0.0","","2.2","","","","","","0.0","","","","26","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-22","2022","07","22","","25.0","","15.1","","20.0","","0.0","","2.0","","","","","","0.0","","","","29","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-23","2022","07","23","","23.7","","13.4","","18.5","","0.0","","0.5","","","","","","0.0","","","","31","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-24","2022","07","24","","20.7","","11.9","","16.3","","1.7","","0.0","","","","","","0.0","","","","35","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-25","2022","07","25","","25.5","","11.5","","18.5","","0.0","","0.5","","","","","","3.2","","","","23","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-26","2022","07","26","","24.5","","13.3","","18.9","","0.0","","0.9","","","","","","4.3","","","","29","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-27","2022","07","27","","19.6","","11.4","","15.5","","2.5","","0.0","","","","","","4.1","","","","34","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-28","2022","07","28","","22.5","","11.2","","16.8","","1.2","","0.0","","","","","","0.0","","","","34","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-29","2022","07","29","","25.7","","9.2","","17.5","","0.5","","0.0","","","","","","0.0","","","","26","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-30","2022","07","30","","28.8","","13.9","","21.3","","0.0","","3.3","","","","","","0.0","","","","18","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-07-31","2022","07","31","","23.2","","11.9","","17.6","","0.4","","0.0","","","","","","1.3","","","","2","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-01","2022","08","01","","24.3","","11.0","","17.6","","0.4","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-02","2022","08","02","","27.8","","13.7","","20.7","","0.0","","2.7","","","","","","0.0","","","","19","","53",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-03","2022","08","03","","22.2","","11.5","","16.9","","1.1","","0.0","","","","","","0.1","","","","28","","51",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-04","2022","08","04","","26.2","","11.3","","18.7","","0.0","","0.7","","","","","","0.0","","","","18","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-05","2022","08","05","","27.9","","16.9","","22.4","","0.0","","4.4","","","","","","0.3","","","","17","","53",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-06","2022","08","06","","19.3","","9.3","","14.3","","3.7","","0.0","","","","","","0.0","","","","31","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-07","2022","08","07","","20.5","","5.9","","13.2","","4.8","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-08","2022","08","08","","28.2","","12.0","","20.1","","0.0","","2.1","","","","","","0.0","","","","19","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-09","2022","08","09","","23.6","","13.0","","18.3","","0.0","","0.3","","","","","","0.0","","","","32","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-10","2022","08","10","","22.8","","9.4","","16.1","","1.9","","0.0","","","","","","0.0","","","","32","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-11","2022","08","11","","24.7","","6.8","","15.7","","2.3","","0.0","","","","","","0.0","","","","19","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-12","2022","08","12","","26.7","","16.0","","21.3","","0.0","","3.3","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-13","2022","08","13","","27.9","","14.4","","21.1","","0.0","","3.1","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-14","2022","08","14","","27.6","","14.2","","20.9","","0.0","","2.9","","","","","","0.0","","","","19","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-15","2022","08","15","","25.4","","16.9","","21.1","","0.0","","3.1","","","","","","58.8","","","","24","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-16","2022","08","16","","27.0","","13.6","","20.3","","0.0","","2.3","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-17","2022","08","17","","29.0","","17.2","","23.1","","0.0","","5.1","","","","","","0.0","","","","35","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-18","2022","08","18","","22.6","","17.1","","19.9","","0.0","","1.9","","","","","","41.7","","","","29","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-19","2022","08","19","","25.1","","13.9","","19.5","","0.0","","1.5","","","","","","0.1","","","","36","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-20","2022","08","20","","25.8","","11.7","","18.7","","0.0","","0.7","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-21","2022","08","21","","28.4","","11.7","","20.1","","0.0","","2.1","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-22","2022","08","22","","27.0","","15.1","","21.0","","0.0","","3.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-23","2022","08","23","","23.8","","13.9","","18.9","","0.0","","0.9","","","","","","1.9","","","","2","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-24","2022","08","24","","22.2","","11.5","","16.9","","1.1","","0.0","","","","","","0.0","","","","35","","31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-25","2022","08","25","","23.3","","6.0","","14.7","","3.3","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-26","2022","08","26","","27.5","","14.5","","21.0","","0.0","","3.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-27","2022","08","27","","23.8","","13.6","","18.7","","0.0","","0.7","","","","","","0.1","","","","17","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-28","2022","08","28","","27.5","","16.7","","22.1","","0.0","","4.1","","","","","","0.2","","","","20","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-29","2022","08","29","","22.0","","12.9","","17.4","","0.6","","0.0","","","","","","11.9","","","","30","","53",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-30","2022","08","30","","26.2","","11.0","","18.6","","0.0","","0.6","","","","","","0.0","","","","30","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-08-31","2022","08","31","","29.6","","11.7","","20.7","","0.0","","2.7","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-01","2022","09","01","","32.7","","15.3","","24.0","","0.0","","6.0","","","","","","0.0","","","","19","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-02","2022","09","02","","24.1","","8.0","","16.1","","1.9","","0.0","","","","","","0.0","","","","32","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-03","2022","09","03","","23.0","","5.6","","14.3","","3.7","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-04","2022","09","04","","25.0","","11.3","","18.2","","0.0","","0.2","","","","","","0.0","","","","17","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-05","2022","09","05","","26.8","","13.6","","20.2","","0.0","","2.2","","","","","","0.0","","","","17","","55",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-06","2022","09","06","","25.2","","12.7","","18.9","","0.0","","0.9","","","","","","0.0","","","","18","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-07","2022","09","07","","27.6","","6.0","","16.8","","1.2","","0.0","","","","","","0.0","","","","15","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-08","2022","09","08","","23.0","","11.0","","17.0","","1.0","","0.0","","","","","","0.0","","","","32","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-09","2022","09","09","","19.7","","6.7","","13.2","","4.8","","0.0","","","","","","0.0","","","","30","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-10","2022","09","10","","17.6","","4.4","","11.0","","7.0","","0.0","","","","","","0.0","","","","29","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-11","2022","09","11","","26.4","","3.5","","14.9","","3.1","","0.0","","","","","","0.0","","","","23","","31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-12","2022","09","12","","30.1","","7.3","","18.7","","0.0","","0.7","","","","","","0.0","","","","1","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-13","2022","09","13","","17.7","","3.3","","10.5","","7.5","","0.0","","","","","","0.0","","","","1","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-14","2022","09","14","","19.0","","7.1","","13.0","","5.0","","0.0","","","","","","0.1","","","","11","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-15","2022","09","15","","16.9","","11.8","","14.3","","3.7","","0.0","","","","","","2.1","","","","4","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-16","2022","09","16","","13.2","","11.8","","12.5","","5.5","","0.0","","","","","","29.1","","","","4","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-17","2022","09","17","","16.2","","12.9","","14.6","","3.4","","0.0","","","","","","1.5","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-18","2022","09","18","","21.9","","9.3","","15.6","","2.4","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-19","2022","09","19","","23.3","","7.7","","15.5","","2.5","","0.0","","","","","","2.0","","","","33","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-20","2022","09","20","","19.6","","10.8","","15.2","","2.8","","0.0","","","","","","0.3","","","","28","","55",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-21","2022","09","21","","14.4","","2.6","","8.5","","9.5","","0.0","","","","","","0.0","","","","32","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-22","2022","09","22","","15.6","","-0.1","","7.7","","10.3","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-23","2022","09","23","","14.6","","7.0","","10.8","","7.2","","0.0","","","","","","0.0","","","","17","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-24","2022","09","24","","17.6","","8.1","","12.8","","5.2","","0.0","","","","","","1.2","","","","31","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-25","2022","09","25","","16.8","","3.7","","10.3","","7.7","","0.0","","","","","","0.0","","","","33","","64",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-26","2022","09","26","","15.9","","1.2","","8.6","","9.4","","0.0","","","","","","0.0","","","","3","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-27","2022","09","27","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-28","2022","09","28","","19.0","","0.8","","9.9","","8.1","","0.0","","","","","","0.0","","","","19","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-29","2022","09","29","","21.7","","8.2","","15.0","","3.0","","0.0","","","","","","0.0","","","","18","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-09-30","2022","09","30","","21.2","","5.4","","13.3","","4.7","","0.0","","","","","","0.0","","","","3","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-01","2022","10","01","","12.5","","6.9","","9.7","","8.3","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-02","2022","10","02","","21.4","","4.2","","12.8","","5.2","","0.0","","","","","","0.0","","","","18","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-03","2022","10","03","","20.5","","11.6","","16.0","","2.0","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-04","2022","10","04","","20.9","","8.7","","14.8","","3.2","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-05","2022","10","05","","19.9","","2.3","","11.1","","6.9","","0.0","","","","","","0.0","","","","35","","61",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-06","2022","10","06","","5.5","","-6.4","","-0.4","","18.4","","0.0","","","","","","0.6","","","","2","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-07","2022","10","07","","11.3","","-6.9","","2.2","","15.8","","0.0","","","","","","0.0","","","","25","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-08","2022","10","08","","17.6","","0.3","","8.9","","9.1","","0.0","","","","","","1.3","","","","3","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-09","2022","10","09","","13.2","","0.7","","7.0","","11.0","","0.0","","","","","","0.0","","","","5","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-10","2022","10","10","","20.6","","1.1","","10.8","","7.2","","0.0","","","","","","0.0","","","","17","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-11","2022","10","11","","20.6","","6.6","","13.6","","4.4","","0.0","","","","","","0.0","","","","28","","60",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-12","2022","10","12","","8.2","","2.3","","5.3","","12.7","","0.0","","","","","","0.2","","","","32","","66",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-13","2022","10","13","","2.6","","0.3","","1.4","","16.6","","0.0","","","","","","9.1","","","","31","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-14","2022","10","14","","5.4","","0.4","","2.9","","15.1","","0.0","","","","","","1.7","","","","32","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-15","2022","10","15","","7.0","","1.8","","4.4","","13.6","","0.0","","","","","","1.2","","","","32","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-16","2022","10","16","","4.2","","-4.8","","-0.3","","18.3","","0.0","","","","","","0.0","","","","33","","53",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-17","2022","10","17","","2.3","","-10.3","","-4.0","","22.0","","0.0","","","","","","0.0","","","","3","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-18","2022","10","18","","4.5","","-9.5","","-2.5","","20.5","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-19","2022","10","19","","12.3","","-1.7","","5.3","","12.7","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-20","2022","10","20","","16.3","","-3.6","","6.4","","11.6","","0.0","","","","","","0.0","","","","19","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-21","2022","10","21","","15.8","","3.4","","9.6","","8.4","","0.0","","","","","","0.0","","","","27","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-22","2022","10","22","","9.3","","2.0","","5.7","","12.3","","0.0","","","","","","0.0","","","","6","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-23","2022","10","23","","12.9","","6.2","","9.5","","8.5","","0.0","","","","","","0.0","","","","6","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-24","2022","10","24","","14.7","","1.3","","8.0","","10.0","","0.0","","","","","","33.5","","","","18","","55",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-25","2022","10","25","","3.9","","0.2","","2.1","","15.9","","0.0","","","","","","0.0","","","","31","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-26","2022","10","26","","1.9","","-1.0","","0.5","","17.5","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-27","2022","10","27","","14.0","","-1.4","","6.3","","11.7","","0.0","","","","","","0.0","","","","21","","53",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-28","2022","10","28","","14.7","","3.9","","9.3","","8.7","","0.0","","","","","","0.0","","","","22","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-29","2022","10","29","","14.5","","3.6","","9.1","","8.9","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-30","2022","10","30","","13.2","","-1.9","","5.7","","12.3","","0.0","","","","","","0.0","","","","20","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-10-31","2022","10","31","","10.9","","4.0","","7.4","","10.6","","0.0","","","","","","0.0","","","","20","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-01","2022","11","01","","13.7","","-0.1","","6.8","","11.2","","0.0","","","","","","0.0","","","","13","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-02","2022","11","02","","18.4","","2.8","","10.6","","7.4","","0.0","","","","","","0.0","","","","18","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-03","2022","11","03","","5.5","","-3.5","","1.0","","17.0","","0.0","","","","","","0.0","","","","32","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-04","2022","11","04","","3.9","","-7.9","","-2.0","","20.0","","0.0","","","","","","0.0","","","","19","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-05","2022","11","05","","7.0","","-2.3","","2.3","","15.7","","0.0","","","","","","0.0","","","","15","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-06","2022","11","06","","3.6","","-1.1","","1.3","","16.7","","0.0","","","","","","0.5","","","","32","","62",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-07","2022","11","07","","-1.0","","-4.3","","-2.7","","20.7","","0.0","","","","","","0.1","","","","32","","55",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-08","2022","11","08","","3.4","","-1.7","","0.8","","17.2","","0.0","","","","","","1.9","","","","13","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-09","2022","11","09","","1.2","","-7.3","","-3.0","","21.0","","0.0","","","","","","0.0","","","","1","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-10","2022","11","10","","-3.9","","-9.3","","-6.6","","24.6","","0.0","","","","","","4.0","","","","3","","58",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-11","2022","11","11","","-5.4","","-9.9","","-7.7","","25.7","","0.0","","","","","","1.2","","1","","1","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-12","2022","11","12","","-7.3","","-11.0","","-9.1","","27.1","","0.0","","","","","","0.0","","0","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-13","2022","11","13","","-5.6","","-9.7","","-7.7","","25.7","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-14","2022","11","14","","-4.1","","-11.3","","-7.7","","25.7","","0.0","","","","","","0.1","","0","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-15","2022","11","15","","-3.5","","-12.8","","-8.1","","26.1","","0.0","","","","","","0.2","","1","","36","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-16","2022","11","16","","-5.6","","-15.6","","-10.6","","28.6","","0.0","","","","","","1.3","","2","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-17","2022","11","17","","-4.7","","-15.0","","-9.9","","27.9","","0.0","","","","","","0.1","","7","","32","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2022-11-18","2022","11","18","","-6.6","","-16.5","","-11.5","","29.5","","0.0","","","","","","0.0","","2","","33","","50",""
